Date,Level
06-10-17,244.45517086
07-10-17,244.409638773
08-10-17,244.363087825
09-10-17,244.316380161
10-10-17,244.270200325
11-10-17,244.224932889
12-10-17,244.18034452
13-10-17,244.13591294
14-10-17,244.091891373
15-10-17,244.04778112
16-10-17,244.012364022
17-10-17,244.293638034
18-10-17,244.552837904
19-10-17,244.671161337
20-10-17,244.708959208
21-10-17,244.739259676
22-10-17,244.707739716
23-10-17,244.64491231
24-10-17,244.571203164
25-10-17,244.497800734
26-10-17,244.428707692
27-10-17,244.366798653
28-10-17,244.309404564
29-10-17,244.256257963
30-10-17,244.208789674
31-10-17,244.167103429
01-11-17,244.127862012
02-11-17,244.105394947
03-11-17,244.126921439
04-11-17,244.221357668
05-11-17,244.29056874
06-11-17,244.30029833
07-11-17,244.283731144
08-11-17,244.272637515
09-11-17,244.266018149
10-11-17,244.258266793
11-11-17,244.244536642
12-11-17,244.226200977
13-11-17,244.21998776
14-11-17,244.198765745
15-11-17,244.168826354
16-11-17,244.136803714
17-11-17,244.105660517
18-11-17,244.077523224
19-11-17,244.049368346
20-11-17,244.020643374
21-11-17,243.990386856
22-11-17,243.956687554
23-11-17,244.014195098
24-11-17,244.285061372
25-11-17,244.764712116
26-11-17,244.800410066
27-11-17,244.739739323
28-11-17,244.666019512
29-11-17,244.600338336
30-11-17,244.555350626
01-12-17,244.52212621
02-12-17,244.501072623
03-12-17,244.470438238
04-12-17,244.438364536
05-12-17,244.407105548
06-12-17,244.379373475
07-12-17,244.358169003
08-12-17,244.392509393
09-12-17,244.466598831
10-12-17,245.231900364
11-12-17,246.348668291
12-12-17,246.379514356
13-12-17,246.27442517
14-12-17,246.297021031
15-12-17,246.235420864
16-12-17,246.107798568
17-12-17,245.962235378
18-12-17,245.831037885
19-12-17,245.735616768
20-12-17,245.664671321
21-12-17,245.611595367
22-12-17,245.573060868
23-12-17,245.547273166
24-12-17,245.529618887
25-12-17,245.554184018
26-12-17,245.926817429
27-12-17,246.45617168
28-12-17,246.649112666
29-12-17,246.714427684
30-12-17,246.659822075
31-12-17,246.659822075
